Time,output
1640,159.6
1641,152.58
1642,147.66
1643,141.71
1644,130.49
1645,123.05
1646,116.05
1647,112.73
1648,111.97
1649,110.42
1650,102.69
1651,106.24
1652,113.64
1653,113.51
1654,107.72
1655,104.68
1656,100.43
1657,96.43
1658,96.75
1659,105.85
1700,110.41
1701,112.37
1702,103.13
1703,88.01
1704,78.7
1705,72.95
1706,71.42
1707,76.48
1708,82.3
1709,87.07
1710,84.9
1711,82.94
1712,79.53
1713,72
1714,61.62
1715,54.35
1716,52.29
1717,53.84
1718,55.47
1719,55.3
1720,56.85
1721,55.55
1722,53.49
1723,50.03
1724,44.5
1725,39.53
1726,34.98
1727,31.06
1728,27.84
1729,26.64
1730,26.05
1731,24.79
1732,25.59
1733,26.97
1734,28.83
1735,28.72
1736,28.81
1737,29.85
1738,30.48
1739,31.89
1740,32.88
1741,35.79
1742,41.48
1743,44.92
1744,46.48
1745,47.7
1746,48.85
1747,50.32
1748,50.14
1749,52.74
1750,55.68
1751,57.6
1752,59.77
1753,61.03
1754,62.22
1755,65.8
1756,68.72
1757,67.46
1758,67.78
1759,72.64
1800,71.62
1801,70.43
1802,67
1803,63.64
1804,62.5
1805,60.64
1806,58.23
1807,52.38
1808,47.45
1809,41.72
1810,33.1
1811,28.48
1812,24.24
1813,21.37
1814,20.16
1815,18.38
1816,17.11
1817,16.37
1818,14.79
1819,13.97
1820,12.86
1821,11.41
1822,9.06
1823,7.25
1824,6.04
1825,4.67
1826,4.34
1827,3.85
1828,3.15
1829,2.81
1830,2.46
1831,1.81
1832,1.65
1833,1.17
1834,1.41
1835,1.29
1836,0.77
1837,0.34
1838,0.27
1839,0.26
1840,0.21
1841,0.24
1842,0.22
1843,0.15
1844,0.16
1845,0.13
1846,0.13
1847,0.12
1848,0.13
1849,0.14
1850,0.13
1851,0.12
1852,0.13
1853,0.12
1854,0.13
1855,0.09
1856,0.12
1857,0.12
1858,0.11
1859,0.12
1900,0.13
1300,143.02
1301,141.43
1302,155.09
1303,152.54
1304,150.26
1305,150.67
1306,152.45
1307,156.52
1308,162.32
1309,158.87
1310,157.97
1311,156.92
1312,158.98
1313,164.75
1314,169.87
1315,170.41
1316,158.74
1317,169.2
1318,171.4
1319,165.55
1320,169.37
1321,172.1
1322,174.8
1323,178.76
1324,182.39
1325,182.96
1326,187.43
1327,194.32
1328,203.46
1329,212.03
1330,226.29
1331,243.51
1332,250.77
1333,249
1334,243.92
1335,237.34
1336,228.78
1337,215.72
1338,201.99
1339,189.03
1340,180.07
1341,170.5
1342,171.38
1343,166.92
1344,165.34
1345,186.02
1346,197.47
1347,208.62
1348,211.56
1349,227.05
1350,238.31
1351,251.13
1352,258.42
1353,258.75
1354,265.49
1355,266.08
1356,272.4
1357,271.58
1358,264.78
1359,254.37
1400,241.45
1401,235.48
1402,235.67
1403,237.86
1404,233.96
1405,242.41
1406,242.09
1407,246.65
1408,257.77
1409,267.24
1410,284.39
1411,306.68
1412,302.03
1413,308.19
1414,293.67
1415,309.05
1416,259.33
1417,285.12
1418,289.86
1419,301.36
1420,318.04
1421,339.35
1422,361.03
1423,389.64
1424,412.77
1425,433.52
1426,452.25
1427,486.04
1428,511.33
1429,524.89
1430,540.53
1431,607.16
1432,863.66
1433,761.92
1434,617.96
1435,571.61
1436,539.87
1437,507.81
1438,493.24
1439,501.82
1440,511.29
1441,517.38
1442,525.06
1443,523.98
1444,525.09
1445,528.46
1446,542.88
1447,554.7
1448,583.13
1449,583.98
1450,534.7
1451,523.28
1452,513.02
1453,510.35
1454,532.22
1455,499.24
1456,422.82
1457,378.58
1458,340.9
1459,317.54
1500,318.19
1501,339.8
1502,371.96
1503,370.22
1504,394.17
1505,403.81
1506,493.01
1507,572.14
1508,419.25
1509,400.44
1510,417.02
1511,424.86
1512,414.38
1513,442.66
1514,500.19
1515,879.42
1516,765.54
1517,737.73
1518,582.75
1519,476.17
1520,437.47
1521,399
1522,391.38
1523,444.03
1524,420.07
1525,360.23
1526,347.84
1527,348.49
1528,351.13
1529,347.43
1530,325.22
1531,292.23
1532,280.66
1533,273.73
1534,261.94
1535,248.34
1536,235.02
1537,218.17
1538,199.29
1539,187.65
1540,181.46
1541,184.18
1542,179.31
1543,192.46
1544,208.57
1545,223.49
1546,231.87
1547,230.31
1548,231.93
1549,235.79
1550,244.56
1551,255.09
1552,266.69
1553,281.19
1554,299.27
1555,314
1556,327.65
1557,338.85
1558,344.93
1559,342.79
1600,341.92
1601,342.91
1602,342.67
1603,321.21
1604,311.98
1605,302.44
1606,296.66
1607,286.53
1608,274.55
1609,259.2
1610,250.57
1611,239.98
1612,231.76
1613,231.32
1614,238.83
1615,242.76
1616,243.09
1617,240.76
1618,234.87
1619,259.53
1620,375.66
1621,400.99
1622,355.18
1623,285.67
1624,273.53
1625,233.51
1626,176.39
1627,135.47
1628,116.52
1629,105.09
1630,102.11
1631,104.07
1632,106.84
1633,108.95
1634,104.14
1635,87.47
1636,84.14
1637,85.78
1638,87.79
1639,90.06
1640,94.65
1641,97.38
1642,100.11
1643,104.05
1644,105.52
1645,106.46
1646,108.58
1647,111.12
1648,119.88
1649,126.79
1650,134.65
1651,146.73
1652,175.23
1653,208.61
1654,221.11
1655,213.09
1656,202.12
1657,193.69
1658,176.75
1659,143.47
1700,128.25
1701,127.59
1702,135.95
1703,140.66
1704,135.74
1705,123.41
1706,109.15
1707,95.69
1708,85.1
1709,79.99
1710,78.83
1711,79.16
1712,80.86
1713,85.68
1714,86.82
1715,85.58
1716,85.92
1717,86.05
1718,86.54
1719,89.31
1720,93.16
1721,95.51
1722,94.79
1723,92.96
1724,93.13
1725,94.22
1726,93.84
1727,92.54
1728,89.88
1729,83.15
1730,73.35
1731,64.56
1732,57.12
1733,53.13
1734,50.61
1735,49.91
1736,48.16
1737,47.73
1738,47.28
1739,47.17
1740,47.16
1741,48.03
1742,47.8
1743,46.95
1744,47.81
1745,47.33
1746,47.28
1747,53.15
1748,48.03
1749,48.58
1750,48.18
1751,49.14
1752,52.95
1753,54.27
1754,60.21
1755,64.57
1756,64.82
1757,64.04
1758,66.74
1759,67.99
1800,69.9
1801,71.93
1802,71.29
1803,69.15
1804,68.3
1805,69.62
1806,70.27
1807,69.57
1808,67.19
1809,63.54
1810,57.39
1811,50.87
1812,44.45
1813,38.02
1814,32.73
1815,30.17
1816,28.56
1817,26.31
1818,24.38
1819,22.29
1820,19.54
1821,15.99
1822,13.33
1823,11.47
1824,9.74
1825,8.8
1826,7.22
1827,5.89
1828,5.21
1829,4.21
1830,3
1831,2.8
1832,1.64
1833,1.29
1834,0.45
1835,0.35
1836,0.29
1837,0.19
1838,0.23
1839,0.16
1840,0.15
1841,0.18
1842,0.14
1843,0.19
1844,0.13
1845,0.08
1846,0.1
1847,0.12
1848,0.12
1849,0.12
1850,0.12
1851,0.12
1852,0.11
1853,0.13
1854,0.12
1855,0.1
1856,0.08
1857,0.14
1858,0.11
1859,0.12
1900,0.1
1300,1113.51
1301,1110.56
1302,1112.42
1303,1102.11
1304,1113.42
1305,1116.12
1306,1125.6
1307,1133.75
1308,1131.33
1309,1138.81
1310,1138.42
1311,1134.81
1312,1128.82
1313,1121.01
1314,1117.34
1315,1115.43
1316,1114.2
1317,1112.85
1318,1111.57
1319,1111.97
1320,1105.32
1321,1099.38
1322,1108.75
1323,1108.62
1324,1103.03
1325,1110.15
1326,971.69
1327,1079.82
1328,1043.32
1329,1094.93
1330,1094.53
1331,1091.79
1332,1092.64
1333,1092.6
1334,1078.33
1335,1077.42
1336,1079.91
1337,1066.15
1338,1067.77
1339,1080.34
1340,1075.66
1341,1082.35
1342,1079.44
1343,1077.52
1344,1076.32
1345,1070.41
1346,1066.62
1347,1065.39
1348,1063.24
1349,1059.76
1350,1056.37
1351,1052.9
1352,1056.73
1353,1056.77
1354,1058.61
1355,1051.52
1356,1031.16
1357,1038.11
1358,1037.19
1359,1025.42
1400,1020.42
1401,1031.25
1402,1016.34
1403,1024.72
1404,1022.58
1405,1019.51
1406,1017.14
1407,1002.21
1408,1009.55
1409,1007.69
1410,994.58
1411,987.3
1412,988.96
1413,985.56
1414,983.64
1415,991.61
1416,988.38
1417,988.46
1418,986.64
1419,981.69
1420,976.36
1421,970.14
1422,966.99
1423,964.46
1424,952.19
1425,959.93
1426,948.83
1427,942.79
1428,911.29
1429,748.38
1430,932.3
1431,929.08
1432,934.66
1433,932.48
1434,927.19
1435,922.44
1436,925.14
1437,918.55
1438,914.06
1439,909.14
1440,905.58
1441,901.38
1442,894.99
1443,889.15
1444,874.76
1445,885.13
1446,880.72
1447,870.52
1448,870.79
1449,871.64
1450,866.43
1451,863.71
1452,860.43
1453,858.49
1454,855.23
1455,850.27
1456,847.33
1457,844.75
1458,840.98
1459,838.06
1500,836.23
1501,831.87
1502,829.31
1503,824.8
1504,818.6
1505,812.53
1506,811.17
1507,807.39
1508,804.62
1509,801.79
1510,798.57
1511,792.89
1512,784.85
1513,780.22
1514,774.06
1515,763.4
1516,765.71
1517,759.54
1518,753.8
1519,752.24
1520,742.28
1521,741.77
1522,738.38
1523,737.85
1524,728.36
1525,728.73
1526,724.07
1527,717.63
1528,711.03
1529,709.73
1530,706.01
1531,699.6
1532,696.56
1533,689.79
1534,680.8
1535,677.23
1536,669.18
1537,666.03
1538,659.43
1539,660.11
1540,654.22
1541,652.37
1542,649.64
1543,636.06
1544,636.17
1545,631.98
1546,626.61
1547,619.53
1548,621.26
1549,617.64
1550,612.79
1551,606.81
1552,600.59
1553,588.73
1554,591.14
1555,581.7
1556,583.21
1557,578.2
1558,573.19
1559,568.35
1600,564.23
1601,557.98
1602,553.25
1603,548.96
1604,542.18
1605,537.25
1606,536.4
1607,533.32
1608,528.95
1609,524.04
1610,518.17
1611,513.46
1612,505.96
1613,499.61
1614,496.73
1615,487.23
1616,482.61
1617,481.11
1618,473.26
1619,468.9
1620,464.39
1621,455.01
1622,449.84
1623,438.82
1624,432.79
1625,432.13
1626,426.46
1627,420.75
1628,414.99
1629,409.88
1630,404.96
1631,399.74
1632,396.26
1633,390.45
1634,283.58
1635,266.05
1636,376
1637,369.19
1638,354.32
1639,357.18
1640,353.44
1641,342.64
1642,337.52
1643,331.35
1644,326.57
1645,323.43
1646,318.05
1647,314.07
1648,307.68
1649,306.25
1650,299.43
1651,295.03
1652,290.99
1653,286.53
1654,280.81
1655,275.56
1656,269.31
1657,265.84
1658,260.54
1659,256.41
1700,250.85
1701,245.78
1702,239.83
1703,233.62
1704,228.33
1705,222.7
1706,217.3
1707,213.64
1708,208.07
1709,203.27
1710,199.5
1711,194.4
1712,189.27
1713,184.98
1714,181.69
1715,175.22
1716,170.79
1717,167.24
1718,163.52
1719,159.75
1720,155.43
1721,151.06
1722,148.13
1723,144.48
1724,140.6
1725,136.05
1726,131.97
1727,127.39
1728,123.14
1729,119
1730,114.97
1731,110.24
1732,105.7
1733,102.05
1734,98.97
1735,95.79
1736,92.74
1737,90.4
1738,86.94
1739,82.76
1740,80.34
1741,78.49
1742,76.15
1743,72.93
1744,61.88
1745,56.57
1746,62.11
1747,58.22
1748,55.42
1749,54.14
1750,56.54
1751,54.78
1752,53.21
1753,51.2
1754,49.57
1755,48.44
1756,46.66
1757,45.49
1758,43.71
1759,41.64
1800,39.99
1801,38.68
1802,36.24
1803,33.81
1804,32.18
1805,28.37
1806,26.69
1807,25.55
1808,25.32
1809,24.04
1810,24.08
1811,23.25
1812,22.19
1813,21.45
1814,20.07
1815,19.06
1816,18.2
1817,17.31
1818,16.6
1819,15.74
1820,14.67
1821,12.98
1822,11.96
1823,10.88
1824,9.86
1825,8.87
1826,8.07
1827,7.08
1828,6.16
1829,5.13
1830,4.24
1831,3.39
1832,2.69
1833,1.81
1834,1.37
1835,0.91
1836,0.41
1837,0.34
1838,0.26
1839,0.26
1840,0.16
1841,0.18
1842,0.16
1843,0.15
1844,0.12
1845,0.11
1846,0.07
1847,0.08
1848,0.13
1849,0.1
1850,0.1
1851,0.1
1852,0.11
1853,0.1
1854,0.1
1855,0.11
1856,0.11
1857,0.12
1858,0.12
1859,0.09
1900,0.1
1300,1115.76
1301,1111.19
1302,1114.1
1303,1110.87
1304,1111.24
1305,1109.02
1306,1108.31
1307,1107.57
1308,1105.46
1309,1103.74
1310,1101.09
1311,1098.91
1312,1097.28
1313,1097.32
1314,1095.42
1315,1097.34
1316,1094.67
1317,1092.5
1318,1089.82
1319,1088.36
1320,1059.95
1321,1076.61
1322,1081.66
1323,1081.46
1324,1079.62
1325,1076.91
1326,1072.76
1327,1076.64
1328,1073.65
1329,1070.4
1330,1068.1
1331,1053.35
1332,1061.3
1333,1059.95
1334,1060.12
1335,1056.69
1336,1054.7
1337,1045.31
1338,1049.03
1339,1048.04
1340,1047.06
1341,1044.13
1342,1043.46
1343,1033.77
1344,1039.16
1345,1037.72
1346,1036.69
1347,1033.36
1348,1031.48
1349,1028.37
1350,1024.79
1351,1024.27
1352,1021.35
1353,1017.51
1354,1015.45
1355,1014.87
1356,1011.98
1357,1008.88
1358,1005.33
1359,1003.2
1400,1000.5
1401,999.58
1402,997.82
1403,994.82
1404,989.35
1405,987.12
1406,989.34
1407,982.43
1408,986.64
1409,984.59
1410,981.62
1411,979.06
1412,979.01
1413,976.12
1414,975.56
1415,972.66
1416,971.82
1417,972.02
1418,935.6
1419,963
1420,961.92
1421,954.4
1422,951.56
1423,952.56
1424,946.84
1425,947.08
1426,942.72
1427,940.54
1428,936.65
1429,934.65
1430,934.09
1431,906.08
1432,901.75
1433,922.62
1434,891.11
1435,715.87
1436,784.4
1437,960.73
1438,936.53
1439,905.36
1440,929.73
1441,924.21
1442,914.3
1443,905.59
1444,898.3
1445,888.46
1446,882.13
1447,877.51
1448,872.77
1449,868.5
1450,864.91
1451,857.75
1452,855.43
1453,854.59
1454,847.53
1455,848.32
1456,845.63
1457,843.88
1458,841.71
1459,838.4
1500,832.43
1501,836.07
1502,832.65
1503,768.93
1504,761.48
1505,783.54
1506,635.94
1507,418.25
1508,657.05
1509,727.59
1510,805.48
1511,724.96
1512,801.64
1513,580.93
1514,807.07
1515,843.88
1516,826.92
1517,808.58
1518,778.76
1519,589.2
1520,683.97
1521,782.74
1522,774.7
1523,769.91
1524,761.76
1525,754.91
1526,745.62
1527,733.89
1528,727.36
1529,718.97
1530,713.34
1531,709.14
1532,704.57
1533,699.68
1534,698.82
1535,697.57
1536,692.57
1537,676.13
1538,604.31
1539,449.09
1540,291.68
1541,366.48
1542,545.4
1543,671
1544,670.39
1545,684.02
1546,718.21
1547,726.49
1548,719.95
1549,702.44
1550,687.58
1551,672.59
1552,656.05
1553,639.58
1554,625.37
1555,602.25
1556,607.49
1557,597.79
1558,579.48
1559,569.88
1600,557.62
1601,555.41
1602,551.63
1603,546.08
1604,540.27
1605,534.86
1606,527.79
1607,521.45
1608,516.23
1609,512.12
1610,506.78
1611,499.59
1612,492.65
1613,487.99
1614,478
1615,426.44
1616,356.31
1617,241.86
1618,197.53
1619,135.45
1620,128.38
1621,253.64
1622,362.89
1623,418.49
1624,436.99
1625,448.34
1626,422.91
1627,390.41
1628,321.11
1629,260.71
1630,248.7
1631,289.47
1632,230.99
1633,205.49
1634,258.78
1635,273.33
1636,274.53
1637,265.84
1638,237.78
1639,162.5
1640,147.39
1641,135.65
1642,128.98
1643,130.44
1644,135.63
1645,138.87
1646,143.6
1647,145.96
1648,148.71
1649,150.12
1650,151.02
1651,153.18
1652,154.36
1653,156.51
1654,158.38
1655,160.6
1656,164.29
1657,174.04
1658,186
1659,190.86
1700,201.43
1701,213.41
1702,221.74
1703,224.02
1704,221.34
1705,214.14
1706,206
1707,196.18
1708,187.11
1709,178.17
1710,170.37
1711,162.65
1712,154.8
1713,146.24
1714,138.35
1715,130.36
1716,124.59
1717,119.75
1718,115.54
1719,112.08
1720,108.92
1721,105.77
1722,101.97
1723,98.9
1724,97.34
1725,95.48
1726,94.59
1727,94.5
1728,93.79
1729,93.59
1730,93.86
1731,94.9
1732,96.27
1733,97.85
1734,98.17
1735,100.58
1736,97.98
1737,97.02
1738,94.55
1739,91.47
1740,87.5
1741,85.04
1742,84.24
1743,82.89
1744,80.86
1745,82.75
1746,80.99
1747,77.83
1748,75.64
1749,72.49
1750,68.53
1751,64.79
1752,61.55
1753,59.41
1754,60.11
1755,59.56
1756,58.43
1757,60.38
1758,60.84
1759,60.64
1800,58.92
1801,54.53
1802,51.09
1803,49.86
1804,47.52
1805,44.17
1806,44.28
1807,42.97
1808,40.43
1809,39.85
1810,38.67
1811,37.34
1812,36.31
1813,33.83
1814,30.85
1815,28.94
1816,27.39
1817,24.75
1818,21.39
1819,19.15
1820,16.93
1821,15.35
1822,12.85
1823,11.08
1824,9.46
1825,8.54
1826,7.39
1827,6.83
1828,6.45
1829,5.8
1830,4.57
1831,3.38
1832,1.67
1833,0.48
1834,0.3
1835,0.2
1836,0.24
1837,0.11
1838,0.14
1839,0.12
1840,0.1
1841,0.08
1842,0.06
1843,0.08
1844,0.08
1845,0.08
1846,0.09
1847,0.08
1848,0.1
1849,0.1
1850,0.08
1851,0.11
1852,0.09
1853,0.1
1854,0.09
1855,0.11
1856,0.09
1857,0.1
1858,0.09
1859,0.08
1900,0.07
1300,1095.5
1301,1091.81
1302,1086.49
1303,1089.79
1304,1089.81
1305,1083.55
1306,1083.81
1307,1075.55
1308,1073.07
1309,1081.98
1310,1081.28
1311,1084.68
1312,1084.46
1313,1080.73
1314,1078.31
1315,1074.61
1316,1075.17
1317,1074.13
1318,1076.27
1319,1074.19
1320,1069.46
1321,1051.52
1322,1030.43
1323,1038.08
1324,1044.77
1325,1036.21
1326,1048.17
1327,1039.2
1328,1041.88
1329,1030.12
1330,1027.5
1331,1025.36
1332,1058.48
1333,844.4
1334,1052.35
1335,1020.57
1336,1038.18
1337,1012.41
1338,1033.5
1339,1024.1
1340,1018.74
1341,1020.81
1342,1019.34
1343,1018.45
1344,1016.83
1345,1015.84
1346,1014.08
1347,1006.91
1348,1012.64
1349,1011.36
1350,1001.87
1351,996.1
1352,992.88
1353,1001.87
1354,986.02
1355,986.54
1356,989.63
1357,997.85
1358,991.55
1359,977.07
1400,975.22
1401,973.13
1402,973.39
1403,980.73
1404,983.17
1405,980.15
1406,974.09
1407,971.95
1408,970.36
1409,960.1
1410,951.58
1411,963.08
1412,953.1
1413,949.37
1414,942.32
1415,939.36
1416,943.4
1417,942.89
1418,926.52
1419,940.55
1420,932.27
1421,923.18
1422,934.03
1423,930.56
1424,927
1425,927.3
1426,920.19
1427,917.46
1428,924.87
1429,508.37
1430,245.8
1431,833.57
1432,878.76
1433,908.91
1434,900.98
1435,886.9
1436,897.71
1437,862.9
1438,867.88
1439,870.35
1440,870.95
1441,870.67
1442,873.85
1443,868.42
1444,861.03
1445,858.73
1446,853.41
1447,849.94
1448,843.74
1449,842.25
1450,836.05
1451,830.13
1452,485.84
1453,132.44
1454,145.98
1455,254.45
1456,564.62
1457,610.41
1458,893.72
1459,872.68
1500,838.68
1501,799.65
1502,791.76
1503,806.27
1504,803.51
1505,796.45
1506,786.14
1507,773.46
1508,761.71
1509,761.12
1510,760.07
1511,736.04
1512,525.45
1513,356.91
1514,550.95
1515,684.19
1516,333.83
1517,112.31
1518,114.22
1519,124.89
1520,136.77
1521,146.79
1522,152.28
1523,154.96
1524,258.49
1525,410.62
1526,344.3
1527,408.22
1528,694.09
1529,425.8
1530,293.23
1531,199.65
1532,145.47
1533,152.16
1534,218.74
1535,331.81
1536,344.67
1537,523.03
1538,540.47
1539,529.68
1540,595.06
1541,657.59
1542,670.07
1543,550.47
1544,529.97
1545,350.41
1546,164.1
1547,95.82
1548,86.31
1549,80.71
1550,79.61
1551,81.81
1552,126.96
1553,85.8
1554,88.62
1555,89.27
1556,92.52
1557,141.1
1558,157.62
1559,121.22
1600,183.24
1601,187.15
1602,371.04
1603,325.08
1604,221.72
1605,424.85
1606,579.03
1607,562.61
1608,543.47
1609,465.19
1610,512.91
1611,520.54
1612,492.53
1613,509.06
1614,507.55
1615,503.79
1616,494.6
1617,488.06
1618,482.99
1619,478.82
1620,470.37
1621,463.42
1622,458.22
1623,450.29
1624,444.55
1625,440.67
1626,437.36
1627,431.46
1628,422.47
1629,415.92
1630,408.36
1631,399.16
1632,388.28
1633,380.87
1634,375.04
1635,362.38
1636,359.6
1637,86.32
1638,176.16
1639,235.89
1640,341.97
1641,326.8
1642,320.3
1643,299.3
1644,292.26
1645,303.01
1646,73.38
1647,61.52
1648,55.53
1649,51.7
1650,49.59
1651,49.29
1652,49.66
1653,50.73
1654,52.52
1655,56.03
1656,57.98
1657,59.66
1658,59.83
1659,70.37
1700,153.48
1701,173.41
1702,207.27
1703,225.65
1704,227.33
1705,224.91
1706,223.2
1707,230.08
1708,231.37
1709,227.88
1710,223.81
1711,218.2
1712,152.12
1713,99.45
1714,142.28
1715,174.84
1716,111.1
1717,73.83
1718,53.63
1719,51.38
1720,72.97
1721,55.1
1722,59.07
1723,110.97
1724,129.87
1725,129.58
1726,127.78
1727,125.75
1728,122.57
1729,119.52
1730,115.38
1731,111.21
1732,107.69
1733,102.78
1734,99.72
1735,96.77
1736,93.78
1737,90.82
1738,88.25
1739,86.01
1740,83.71
1741,81.58
1742,77.72
1743,74.97
1744,71.79
1745,68.8
1746,66.18
1747,63.77
1748,61.28
1749,59.13
1750,55.97
1751,54.23
1752,52.14
1753,50.06
1754,48.02
1755,46.25
1756,44.48
1757,43.19
1758,41.63
1759,39.04
1800,37.46
1801,36.12
1802,33.73
1803,32.81
1804,31.09
1805,29.45
1806,28.04
1807,27.2
1808,25.53
1809,24.43
1810,23.19
1811,21.9
1812,20.55
1813,18.54
1814,17.73
1815,17.3
1816,16.73
1817,15.72
1818,14.99
1819,13.44
1820,12.9
1821,11.83
1822,11.03
1823,9.98
1824,8.64
1825,7.63
1826,6.79
1827,5.46
1828,4.94
1829,3.98
1830,3.51
1831,2.56
1832,1.62
1833,1.7
1834,0.7
1835,0.48
1836,0.23
1837,0.16
1838,0.15
1839,0.2
1840,0.24
1841,0.16
1842,0.15
1843,0.13
1844,0.08
1845,0.07
1846,0.09
1847,0.11
1848,0.11
1849,0.1
1850,0.11
1851,0.12
1852,0.08
1853,0.09
1854,0.11
1855,0.09
1856,0.09
1857,0.09
1858,0.09
1859,0.09
1900,0.08
1300,1153.88
1301,1138.98
1302,926.05
1303,961.25
1304,750.46
1305,850.57
1306,1200.14
1307,1181.72
1308,1123.17
1309,1143.89
1310,1181.13
1311,1156.35
1312,1253.33
1313,707.86
1314,1126.15
1315,1022.47
1316,827.36
1317,623.89
1318,1306.37
1319,871.27
1320,1140.43
1321,790.87
1322,882.98
1323,741.6
1324,636.97
1325,461.87
1326,838.63
1327,713.15
1328,770.04
1329,847.75
1330,1120.9
1331,1129.35
1332,1116.32
1333,1102.37
1334,1088.72
1335,1065.06
1336,1019.58
1337,1005.81
1338,1011.27
1339,972.87
1340,931.93
1341,839.44
1342,909.34
1343,846.79
1344,727.36
1345,680.32
1346,679.58
1347,752.31
1348,674.44
1349,757.09
1350,585.6
1351,932.86
1352,755.81
1353,748.55
1354,588.39
1355,585.27
1356,818.79
1357,871.51
1358,782.5
1359,587.89
1400,568.66
1401,560.16
1402,575.54
1403,612.39
1404,736.94
1405,771.64
1406,722.83
1407,717.98
1408,706.86
1409,679.04
1410,676.07
1411,632.97
1412,609.89
1413,607.94
1414,609.21
1415,590.6
1416,597.72
1417,591.66
1418,574.85
1419,541.93
1420,515.17
1421,520.04
1422,502.16
1423,504.67
1424,499.11
1425,501.76
1426,498.01
1427,482.86
1428,477.84
1429,466.92
1430,467.31
1431,463.23
1432,459.84
1433,450.81
1434,439.5
1435,429.12
1436,427.61
1437,427.61
1438,426.64
1439,425.88
1440,423.78
1441,420.54
1442,414.5
1443,413.33
1444,405.54
1445,399.3
1446,395.68
1447,398.36
1448,409.06
1449,430.36
1450,471.46
1451,492.64
1452,510.52
1453,485.48
1454,472.64
1455,440.2
1456,454.68
1457,459.56
1458,413.32
1459,402.68
1500,382.77
1501,373.94
1502,371.97
1503,369.46
1504,361.16
1505,357.85
1506,359.15
1507,353.25
1508,350.27
1509,348.76
1510,342.72
1511,330.33
1512,309.82
1513,290.54
1514,279.01
1515,275.98
1516,278.45
1517,283.61
1518,292.93
1519,306.65
1520,321.02
1521,336.48
1522,345.94
1523,344.11
1524,333.68
1525,320.4
1526,299.88
1527,287.73
1528,278.3
1529,273.77
1530,269.26
1531,262.13
1532,251.79
1533,242.24
1534,234.6
1535,227.6
1536,222.21
1537,215.83
1538,210.52
1539,205.05
1540,200.16
1541,194.72
1542,189.93
1543,188.91
1544,192.57
1545,199.41
1546,206.64
1547,211.8
1548,214.76
1549,217.35
1550,219.38
1551,225.92
1552,235.64
1553,245.91
1554,264.09
1555,274.1
1556,275.9
1557,267.16
1558,246.42
1559,219.36
1600,195.25
1601,180.53
1602,175.02
1603,177.39
1604,188.85
1605,203.9
1606,216.11
1607,217.91
1608,211.27
1609,200.07
1610,184.69
1611,162.35
1612,145.5
1613,136
1614,134.49
1615,138.36
1616,143.28
1617,147.64
1618,148.13
1619,144.43
1620,139.41
1621,134.53
1622,132.03
1623,130.37
1624,129.04
1625,125.82
1626,117.62
1627,110.11
1628,105.88
1629,98.59
1630,91.41
1631,87.48
1632,84.77
1633,84.35
1634,85.78
1635,88.92
1636,94.09
1637,100.88
1638,109.89
1639,118.1
1640,128.37
1641,133.99
1642,137.35
1643,135.33
1644,126.01
1645,112.57
1646,99.65
1647,87.99
1648,79.61
1649,74.58
1650,72.9
1651,73.34
1652,74.37
1653,76.13
1654,78.07
1655,80.31
1656,82.16
1657,82.86
1658,81.16
1659,76.91
1700,69.49
1701,59.88
1702,48.88
1703,38.98
1704,33.19
1705,28.87
1706,25.63
1707,23.71
1708,22.59
1709,21.42
1710,20.12
1711,18.18
1712,17
1713,15.86
1714,14.43
1715,12.2
1716,11.47
1717,9.94
1718,9.17
1719,7.72
1720,6.67
1721,5.54
1722,4.64
1723,4.23
1724,3.7
1725,3.45
1726,3.35
1727,3.42
1728,3.26
1729,3.09
1730,2.82
1731,2.88
1732,2.73
1733,2.64
1734,2.24
1735,2.3
1736,2.25
1737,2.17
1738,2.06
1739,1.94
1740,1.73
1741,1.54
1742,1.46
1743,1.26
1744,1.28
1745,1.11
1746,1.04
1747,0.99
1748,0.88
1749,0.83
1750,0.67
1751,0.61
1752,0.66
1753,0.6
1754,0.85
1755,0.93
1756,1.54
1757,2.63
1758,3.44
1759,3.92
1800,3.74
1801,3.29
1802,2.79
1803,1.93
1804,1.08
1805,0.88
1806,0.85
1807,0.76
1808,0.73
1809,0.76
1810,0.71
1811,0.72
1812,0.68
1813,0.68
1814,0.62
1815,0.64
1816,0.6
1817,0.5
1818,0.45
1819,0.4
1820,0.32
1821,0.33
1822,0.25
1823,0.29
1824,0.29
1825,0.29
1826,0.28
1827,0.28
1828,0.3
1829,0.37
1830,0.39
1831,0.4
1832,0.34
1833,0.23
1834,0.21
1835,0.15
1836,0.13
1837,0.1
1838,0.07
1839,0.08
1840,0.07
1841,0.08
1842,0.07
1843,0.08
1844,0.05
1845,0.09
1846,0.14
1847,0.1
1848,0.11
1849,0.09
1850,0.11
1851,0.09
1852,0.12
1853,0.06
1854,0.07
1855,0.05
1856,0.08
1857,0.07
1858,0.09
1859,0.08
1900,0.09
1300,1108.74
1301,1103.67
1302,1091.62
1303,1092.48
1304,1088.82
1305,1084.47
1306,1086.08
1307,1086.72
1308,1085.78
1309,1083.87
1310,1084.83
1311,1084.36
1312,1076.91
1313,1074.97
1314,1074.12
1315,1072.34
1316,1066.8
1317,1059.58
1318,1055.45
1319,1057.07
1320,1059.78
1321,1060.58
1322,1057.12
1323,1046.62
1324,1045.3
